"C=10n"
+4.1554553347e+000 +1.0000000000e+000 +0.0000000000e+000 +2.6109495014e-004 +8.9985040361e+001
+4.2133217438e+000 +1.0000000000e+000 +0.0000000000e+000 +2.6473080348e-004 +8.9984832042e+001
+4.2719939663e+000 +1.0000000000e+000 +0.0000000000e+000 +2.6841728755e-004 +8.9984620822e+001
+4.3314832234e+000 +1.0000000000e+000 +0.0000000000e+000 +2.7215510740e-004 +8.9984406661e+001
+4.3918008926e+000 +1.0000000000e+000 +0.0000000000e+000 +2.7594497790e-004 +8.9984189517e+001
+4.4529585099e+000 +1.0000000000e+000 +0.0000000000e+000 +2.7978762388e-004 +8.9983969350e+001
+4.5149677720e+000 +1.0000000000e+000 +0.0000000000e+000 +2.8368378026e-004 +8.9983746116e+001
+4.5778405384e+000 +1.0000000000e+000 +0.0000000000e+000 +2.8763419219e-004 +8.9983519775e+001
+4.6415888336e+000 +1.0000000000e+000 +0.0000000000e+000 +2.9163961521e-004 +8.9983290281e+001
+4.7062248498e+000 +1.0000000000e+000 +0.0000000000e+000 +2.9570081536e-004 +8.9983057591e+001
+4.7717609489e+000 +1.0000000000e+000 +0.0000000000e+000 +2.9981856936e-004 +8.9982821661e+001
+4.8382096649e+000 +1.0000000000e+000 +0.0000000000e+000 +3.0399366475e-004 +8.9982582446e+001
+4.9055837064e+000 +1.0000000000e+000 +0.0000000000e+000 +3.0822690003e-004 +8.9982339899e+001
+4.9738959588e+000 +1.0000000000e+000 +0.0000000000e+000 +3.1251908482e-004 +8.9982093975e+001
+5.0431594872e+000 +1.0000000000e+000 +0.0000000000e+000 +3.1687104001e-004 +8.9981844626e+001
+5.1133875384e+000 +1.0000000000e+000 +0.0000000000e+000 +3.2128359793e-004 +8.9981591805e+001
+5.1845935439e+000 +1.0000000000e+000 +0.0000000000e+000 +3.2575760250e-004 +8.9981335464e+001
+5.2567911220e+000 +1.0000000000e+000 +0.0000000000e+000 +3.3029390939e-004 +8.9981075553e+001
+5.3299940808e+000 +1.0000000000e+000 +0.0000000000e+000 +3.3489338618e-004 +8.9980812022e+001
+5.4042164207e+000 +1.0000000000e+000 +0.0000000000e+000 +3.3955691254e-004 +8.9980544822e+001
+5.4794723369e+000 +1.0000000000e+000 +0.0000000000e+000 +3.4428538038e-004 +8.9980273900e+001
+5.5557762224e+000 +1.0000000000e+000 +0.0000000000e+000 +3.4907969404e-004 +8.9979999206e+001
+5.6331426706e+000 +1.0000000000e+000 +0.0000000000e+000 +3.5394077044e-004 +8.9979720687e+001
+5.7115864781e+000 +1.0000000000e+000 +0.0000000000e+000 +3.5886953929e-004 +8.9979438290e+001
+5.7911226476e+000 +1.0000000000e+000 +0.0000000000e+000 +3.6386694323e-004 +8.9979151959e+001
+5.8717663907e+000 +1.0000000000e+000 +0.0000000000e+000 +3.6893393803e-004 +8.9978861642e+001
